가구원수,가구형태,주거점유형태,주거면적,부채규모,수급여부,총소득,인당_주거면적,소득_대비_부채비율,면적당_소득
2.0,5.0,3.0,69.0,540.0,1,2100.0,34.5,0.25702046644455023,30.0
3.0,5.0,2.0,69.0,18920.0,0,9150.0,23.0,2.0675336028849305,130.71428571428572
2.0,5.0,1.0,69.0,5000.0,0,2940.0,34.5,1.7001020061203673,42.0
2.0,5.0,3.0,43.0,0.0,0,1440.0,21.5,0.0,32.72727272727273
1.0,1.0,2.0,46.0,0.0,0,432.0,46.0,0.0,9.191489361702128
5.0,5.0,2.0,66.0,18000.0,0,4310.0,13.2,4.175365344467641,64.32835820895522
1.0,1.0,1.0,76.0,5000.0,0,0.0,76.0,5000.0,0.0
5.0,5.0,1.0,79.0,1100.0,0,6033.0,15.8,0.18230029830957906,75.4125
2.0,5.0,1.0,76.0,0.0,0,648.0,38.0,0.0,8.415584415584416
1.0,1.0,3.0,59.0,13000.0,0,2506.0,59.0,5.1854806541683285,41.766666666666666
4.0,5.0,1.0,92.0,22000.0,0,12496.0,23.0,1.760422501400336,134.36559139784947
1.0,1.0,3.0,33.0,0.0,1,0.0,33.0,0.0,0.0
1.0,1.0,3.0,13.0,0.0,1,1080.0,13.0,0.0,77.14285714285714
1.0,1.0,3.0,43.0,0.0,1,0.0,43.0,0.0,0.0
1.0,1.0,2.0,13.0,0.0,1,0.0,13.0,0.0,0.0
2.0,5.0,2.0,50.0,0.0,0,3276.0,25.0,0.0,64.23529411764706
1.0,1.0,2.0,40.0,0.0,1,0.0,40.0,0.0,0.0
4.0,5.0,1.0,86.0,0.0,0,6691.0,21.5,0.0,76.9080459770115
2.0,5.0,1.0,142.0,0.0,0,420.0,71.0,0.0,2.937062937062937
2.0,5.0,3.0,46.0,11032.0,1,0.0,23.0,11032.0,0.0
1.0,1.0,2.0,46.0,500.0,1,0.0,46.0,500.0,0.0
1.0,1.0,3.0,46.0,0.0,1,0.0,46.0,0.0,0.0
1.0,1.0,3.0,46.0,0.0,1,0.0,46.0,0.0,0.0
2.0,5.0,3.0,50.0,10300.0,0,3882.0,25.0,2.652588204996137,76.11764705882354
1.0,1.0,1.0,99.0,1800.0,0,1635.0,99.0,1.1002444987775062,16.35
4.0,5.0,1.0,79.0,16000.0,0,9240.0,19.75,1.7314143490964182,115.5
2.0,5.0,1.0,66.0,11500.0,0,6624.0,33.0,1.7358490566037736,98.86567164179104
2.0,5.0,2.0,56.0,0.0,0,1351.0,28.0,0.0,23.70175438596491
2.0,5.0,5.0,99.0,0.0,0,3101.0,49.5,0.0,31.01
1.0,1.0,3.0,76.0,0.0,0,290.0,76.0,0.0,3.7662337662337664
2.0,5.0,1.0,148.0,3000.0,0,3380.0,74.0,0.8873114463176575,22.684563758389263
1.0,1.0,1.0,106.0,20036.0,0,700.0,106.0,28.582025677603422,6.542056074766355
2.0,5.0,3.0,59.0,0.0,1,0.0,29.5,0.0,0.0
2.0,5.0,3.0,56.0,0.0,0,290.0,28.0,0.0,5.087719298245614
2.0,5.0,1.0,66.0,3000.0,0,300.0,33.0,9.966777408637874,4.477611940298507
1.0,1.0,1.0,66.0,0.0,0,0.0,66.0,0.0,0.0
1.0,1.0,3.0,66.0,0.0,0,0.0,66.0,0.0,0.0
1.0,1.0,5.0,66.0,0.0,0,0.0,66.0,0.0,0.0
2.0,5.0,1.0,66.0,2000.0,0,8360.0,33.0,0.2392058366224136,124.77611940298507
1.0,1.0,5.0,69.0,25778.0,0,6680.0,69.0,3.85840443047448,95.42857142857143
2.0,5.0,5.0,33.0,49800.0,1,1000.0,16.5,49.75024975024975,29.41176470588235
2.0,5.0,1.0,43.0,1000.0,0,9203.0,21.5,0.10864841373315949,209.1590909090909
2.0,5.0,1.0,92.0,0.0,0,80.0,46.0,0.0,0.8602150537634409
4.0,5.0,1.0,132.0,16451.0,0,12536.0,33.0,1.3121959001355987,94.25563909774436
1.0,1.0,3.0,43.0,0.0,1,0.0,43.0,0.0,0.0
1.0,1.0,3.0,76.0,160.0,1,0.0,76.0,160.0,0.0
1.0,1.0,3.0,53.0,0.0,1,0.0,53.0,0.0,0.0
1.0,1.0,3.0,43.0,0.0,1,0.0,43.0,0.0,0.0
1.0,1.0,3.0,53.0,0.0,1,0.0,53.0,0.0,0.0
1.0,1.0,2.0,73.0,8000.0,0,2965.0,73.0,2.6972353337828725,40.067567567567565
2.0,5.0,1.0,116.0,1300.0,0,3254.0,58.0,0.39938556067588327,27.811965811965813
2.0,5.0,2.0,99.0,18000.0,0,5000.0,49.5,3.599280143971206,50.0
1.0,1.0,3.0,20.0,0.0,0,4950.0,20.0,0.0,235.71428571428572
1.0,1.0,4.0,56.0,400.0,1,90.0,56.0,4.395604395604396,1.5789473684210527
2.0,5.0,1.0,56.0,585.0,0,2320.0,28.0,0.2520465316673847,40.70175438596491
1.0,1.0,1.0,66.0,6922.0,0,873.0,66.0,7.919908466819222,13.029850746268657
2.0,5.0,1.0,56.0,0.0,0,7394.0,28.0,0.0,129.71929824561403
1.0,1.0,2.0,30.0,9000.0,0,6288.0,30.0,1.4310701224359994,202.83870967741936
2.0,5.0,3.0,63.0,3000.0,0,1440.0,31.5,2.081887578070784,22.5
3.0,5.0,1.0,99.0,2793.0,0,16278.0,33.0,0.1715707353031513,162.78
1.0,1.0,3.0,89.0,0.0,1,290.0,89.0,0.0,3.2222222222222223
4.0,5.0,6.0,112.0,49000.0,0,7800.0,28.0,6.28124599410332,69.02654867256638
1.0,1.0,1.0,59.0,1042.0,0,0.0,59.0,1042.0,0.0
1.0,1.0,2.0,66.0,0.0,0,0.0,66.0,0.0,0.0
1.0,1.0,3.0,50.0,0.0,1,290.0,50.0,0.0,5.686274509803922
1.0,1.0,1.0,59.0,3256.0,0,0.0,59.0,3256.0,0.0
1.0,1.0,1.0,59.0,3671.0,1,0.0,59.0,3671.0,0.0
1.0,1.0,1.0,79.0,4452.0,1,0.0,79.0,4452.0,0.0
2.0,5.0,1.0,86.0,46500.0,0,10320.0,43.0,4.505377385912218,118.62068965517241
1.0,1.0,2.0,79.0,0.0,0,930.0,79.0,0.0,11.625
2.0,5.0,1.0,82.0,0.0,0,6572.0,41.0,0.0,79.18072289156626
2.0,5.0,1.0,79.0,0.0,0,882.0,39.5,0.0,11.025
4.0,5.0,2.0,79.0,12000.0,0,6778.0,19.75,1.7701725918277031,84.725
1.0,1.0,3.0,40.0,0.0,0,0.0,40.0,0.0,0.0
1.0,1.0,2.0,82.0,30000.0,0,4715.0,82.0,6.361323155216285,56.80722891566265
1.0,1.0,5.0,40.0,0.0,1,0.0,40.0,0.0,0.0
3.0,5.0,1.0,109.0,23000.0,0,4804.0,36.333333333333336,4.786680541103018,43.67272727272727
3.0,5.0,1.0,109.0,0.0,0,5059.0,36.333333333333336,0.0,45.99090909090909
2.0,5.0,3.0,59.0,0.0,0,5750.0,29.5,0.0,95.83333333333333
1.0,1.0,5.0,26.0,0.0,0,5918.0,26.0,0.0,219.1851851851852
2.0,5.0,1.0,99.0,0.0,0,1360.0,49.5,0.0,13.6
3.0,5.0,1.0,99.0,38000.0,0,12330.0,33.0,3.0816640986132513,123.3
4.0,5.0,1.0,89.0,5815.0,0,7578.0,22.25,0.76725161630822,84.2
5.0,5.0,1.0,59.0,4845.0,0,6150.0,11.8,0.7876768005202406,102.5
1.0,1.0,3.0,63.0,0.0,1,450.0,63.0,0.0,7.03125
1.0,1.0,1.0,50.0,0.0,1,0.0,50.0,0.0,0.0
1.0,1.0,2.0,50.0,0.0,0,340.0,50.0,0.0,6.666666666666667
4.0,5.0,1.0,69.0,88.0,0,7099.0,17.25,0.012394366197183098,101.41428571428571
2.0,5.0,1.0,82.0,0.0,0,698.0,41.0,0.0,8.409638554216867
2.0,5.0,1.0,66.0,5624.0,0,788.0,33.0,7.1280101394169835,11.761194029850746
1.0,1.0,1.0,106.0,2595.0,0,3092.0,106.0,0.8389912706110573,28.897196261682243
1.0,1.0,1.0,36.0,0.0,0,14.0,36.0,0.0,0.3783783783783784
1.0,1.0,5.0,36.0,0.0,0,145.0,36.0,0.0,3.918918918918919
2.0,5.0,1.0,73.0,0.0,0,4902.0,36.5,0.0,66.24324324324324
3.0,5.0,1.0,56.0,0.0,0,8410.0,18.666666666666668,0.0,147.5438596491228
2.0,5.0,1.0,43.0,0.0,0,2400.0,21.5,0.0,54.54545454545455
2.0,5.0,3.0,43.0,0.0,1,950.0,21.5,0.0,21.59090909090909
1.0,1.0,5.0,43.0,0.0,0,0.0,43.0,0.0,0.0
4.0,5.0,2.0,82.0,24000.0,0,9000.0,20.5,2.6663704032885236,108.43373493975903
1.0,1.0,1.0,76.0,0.0,0,960.0,76.0,0.0,12.467532467532468
2.0,5.0,1.0,112.0,0.0,0,952.0,56.0,0.0,8.424778761061948
2.0,5.0,1.0,112.0,2520.0,0,1800.0,56.0,1.3992226540810662,15.929203539823009
1.0,1.0,3.0,26.0,0.0,0,0.0,26.0,0.0,0.0
1.0,1.0,3.0,59.0,2660.0,1,2000.0,59.0,1.329335332333833,33.333333333333336
1.0,1.0,3.0,23.0,0.0,1,0.0,23.0,0.0,0.0
1.0,1.0,2.0,26.0,0.0,1,313.0,26.0,0.0,11.592592592592593
2.0,5.0,1.0,119.0,0.0,0,8978.0,59.5,0.0,74.81666666666666
1.0,1.0,1.0,82.0,0.0,0,72.0,82.0,0.0,0.8674698795180723
2.0,5.0,1.0,99.0,1000.0,0,3256.0,49.5,0.30703101013202333,32.56
1.0,1.0,1.0,59.0,0.0,0,1726.0,59.0,0.0,28.766666666666666
1.0,1.0,3.0,16.0,0.0,1,0.0,16.0,0.0,0.0
1.0,1.0,1.0,40.0,0.0,0,319.0,40.0,0.0,7.780487804878049
3.0,5.0,1.0,99.0,0.0,0,12807.0,33.0,0.0,128.07
1.0,1.0,1.0,59.0,0.0,1,0.0,59.0,0.0,0.0
1.0,1.0,1.0,59.0,0.0,1,0.0,59.0,0.0,0.0
1.0,1.0,1.0,89.0,0.0,0,2910.0,89.0,0.0,32.333333333333336
1.0,1.0,6.0,76.0,172.0,0,1250.0,76.0,0.1374900079936051,16.233766233766232
2.0,5.0,1.0,82.0,0.0,0,936.0,41.0,0.0,11.27710843373494
2.0,5.0,1.0,82.0,0.0,0,1148.0,41.0,0.0,13.831325301204819
1.0,1.0,1.0,79.0,0.0,0,200.0,79.0,0.0,2.5
2.0,5.0,1.0,69.0,0.0,0,3592.0,34.5,0.0,51.31428571428572
1.0,1.0,5.0,82.0,0.0,0,560.0,82.0,0.0,6.746987951807229
2.0,5.0,1.0,99.0,0.0,0,0.0,49.5,0.0,0.0
1.0,1.0,1.0,82.0,0.0,0,968.0,82.0,0.0,11.662650602409638
1.0,1.0,5.0,50.0,0.0,0,0.0,50.0,0.0,0.0
2.0,5.0,1.0,66.0,0.0,0,167.0,33.0,0.0,2.4925373134328357
2.0,5.0,1.0,50.0,0.0,0,116.0,25.0,0.0,2.2745098039215685
2.0,5.0,1.0,92.0,0.0,0,402.0,46.0,0.0,4.32258064516129
2.0,5.0,1.0,66.0,0.0,0,10818.0,33.0,0.0,161.46268656716418
2.0,5.0,1.0,99.0,0.0,0,820.0,49.5,0.0,8.2
3.0,5.0,1.0,96.0,4700.0,0,3743.0,32.0,1.2553418803418803,38.58762886597938
2.0,5.0,1.0,82.0,0.0,0,280.0,41.0,0.0,3.3734939759036147
2.0,5.0,5.0,99.0,0.0,0,1095.0,49.5,0.0,10.95
1.0,1.0,1.0,50.0,0.0,1,0.0,50.0,0.0,0.0
1.0,1.0,4.0,50.0,0.0,0,655.0,50.0,0.0,12.843137254901961
1.0,1.0,5.0,50.0,0.0,0,1152.0,50.0,0.0,22.58823529411765
2.0,5.0,1.0,116.0,0.0,0,4129.0,58.0,0.0,35.29059829059829
2.0,5.0,5.0,82.0,27000.0,0,13.0,41.0,1928.5714285714287,0.1566265060240964
3.0,5.0,3.0,40.0,0.0,0,7935.0,13.333333333333334,0.0,193.53658536585365
1.0,1.0,2.0,40.0,0.0,0,1800.0,40.0,0.0,43.90243902439025
4.0,5.0,2.0,82.0,0.0,0,3744.0,20.5,0.0,45.10843373493976
3.0,5.0,1.0,66.0,19.0,0,1560.0,22.0,0.012171684817424727,23.28358208955224
1.0,1.0,1.0,79.0,4620.0,0,0.0,79.0,4620.0,0.0
2.0,5.0,1.0,86.0,30000.0,0,2321.0,43.0,12.919896640826874,26.67816091954023
2.0,5.0,1.0,112.0,24640.0,0,2880.0,56.0,8.552585907670947,25.486725663716815
2.0,5.0,1.0,50.0,0.0,0,180.0,25.0,0.0,3.5294117647058822
1.0,1.0,3.0,43.0,0.0,1,0.0,43.0,0.0,0.0
1.0,1.0,5.0,59.0,0.0,0,290.0,59.0,0.0,4.833333333333333
3.0,5.0,1.0,79.0,16964.0,0,4505.0,26.333333333333332,3.7647581003106967,56.3125
1.0,1.0,3.0,59.0,0.0,0,0.0,59.0,0.0,0.0
2.0,5.0,3.0,59.0,0.0,0,937.0,29.5,0.0,15.616666666666667
2.0,5.0,3.0,59.0,0.0,0,2760.0,29.5,0.0,46.0
4.0,5.0,3.0,59.0,2300.0,1,200.0,14.75,11.442786069651742,3.3333333333333335
1.0,1.0,3.0,59.0,0.0,1,0.0,59.0,0.0,0.0
1.0,1.0,3.0,43.0,0.0,0,0.0,43.0,0.0,0.0
1.0,1.0,3.0,43.0,0.0,1,0.0,43.0,0.0,0.0
1.0,1.0,3.0,43.0,0.0,1,0.0,43.0,0.0,0.0
1.0,1.0,3.0,43.0,0.0,1,290.0,43.0,0.0,6.590909090909091
4.0,5.0,1.0,92.0,4000.0,0,12210.0,23.0,0.32757349930390633,131.29032258064515
1.0,1.0,1.0,79.0,10000.0,0,4255.0,79.0,2.3496240601503757,53.1875
2.0,5.0,2.0,50.0,0.0,0,1657.0,25.0,0.0,32.490196078431374
1.0,1.0,3.0,59.0,0.0,1,0.0,59.0,0.0,0.0
1.0,1.0,3.0,33.0,0.0,1,0.0,33.0,0.0,0.0
1.0,1.0,5.0,16.0,0.0,1,0.0,16.0,0.0,0.0
3.0,5.0,1.0,76.0,25000.0,0,3750.0,25.333333333333332,6.664889362836577,48.701298701298704
5.0,5.0,2.0,112.0,0.0,0,9498.0,22.4,0.0,84.05309734513274
2.0,5.0,2.0,155.0,18000.0,0,3206.0,77.5,5.612722170252573,20.55128205128205
1.0,1.0,1.0,106.0,0.0,0,0.0,106.0,0.0,0.0
1.0,1.0,3.0,50.0,0.0,1,531.0,50.0,0.0,10.411764705882353
1.0,1.0,3.0,59.0,0.0,1,192.0,59.0,0.0,3.2
2.0,5.0,3.0,50.0,0.0,1,0.0,25.0,0.0,0.0
1.0,1.0,3.0,50.0,0.0,1,0.0,50.0,0.0,0.0
2.0,5.0,3.0,66.0,384.0,0,3082.0,33.0,0.12455400583846903,46.0
2.0,5.0,3.0,63.0,0.0,1,1296.0,31.5,0.0,20.25
3.0,5.0,1.0,145.0,9124.0,0,8580.0,48.333333333333336,1.0632793380724856,58.76712328767123
2.0,5.0,2.0,73.0,18500.0,0,7980.0,36.5,2.318005262498434,107.83783783783784
3.0,5.0,1.0,99.0,0.0,0,5862.0,33.0,0.0,58.62
4.0,5.0,1.0,112.0,0.0,0,13759.0,28.0,0.0,121.76106194690266
2.0,5.0,3.0,69.0,5000.0,0,4156.0,34.5,1.2027904738994468,59.371428571428574
3.0,5.0,1.0,106.0,13000.0,0,8550.0,35.333333333333336,1.5202900245585311,79.90654205607477
2.0,5.0,3.0,69.0,0.0,0,4020.0,34.5,0.0,57.42857142857143
2.0,5.0,3.0,66.0,0.0,1,423.0,33.0,0.0,6.313432835820896
1.0,1.0,3.0,56.0,0.0,0,0.0,56.0,0.0,0.0
1.0,1.0,3.0,56.0,0.0,1,0.0,56.0,0.0,0.0
4.0,5.0,3.0,66.0,0.0,0,5952.0,16.5,0.0,88.83582089552239
1.0,1.0,1.0,69.0,0.0,0,319.0,69.0,0.0,4.557142857142857
1.0,1.0,5.0,63.0,0.0,0,0.0,63.0,0.0,0.0
6.0,5.0,3.0,46.0,0.0,1,764.0,7.666666666666667,0.0,16.25531914893617
1.0,1.0,1.0,66.0,6000.0,0,290.0,66.0,20.61855670103093,4.3283582089552235
2.0,5.0,1.0,99.0,0.0,0,5588.0,49.5,0.0,55.88
1.0,1.0,5.0,82.0,0.0,0,319.0,82.0,0.0,3.8433734939759034
1.0,1.0,5.0,79.0,0.0,0,50.0,79.0,0.0,0.625
3.0,5.0,1.0,99.0,2450.0,0,8945.0,33.0,0.27386541471048514,89.45
2.0,4.0,5.0,79.0,0.0,0,1319.0,39.5,0.0,16.4875
1.0,1.0,1.0,79.0,0.0,0,0.0,79.0,0.0,0.0
1.0,1.0,5.0,59.0,0.0,0,0.0,59.0,0.0,0.0
2.0,5.0,1.0,59.0,7600.0,0,10320.0,29.5,0.7363627555469431,172.0
1.0,1.0,3.0,69.0,0.0,0,0.0,69.0,0.0,0.0
2.0,5.0,1.0,139.0,29900.0,0,6812.0,69.5,4.388668721561721,48.65714285714286
5.0,5.0,1.0,106.0,10086.0,0,5671.0,21.2,1.7782087447108603,53.0
1.0,1.0,1.0,106.0,9520.0,0,0.0,106.0,9520.0,0.0
3.0,5.0,1.0,112.0,3900.0,0,14390.0,37.333333333333336,0.27100271002710025,127.34513274336283
2.0,5.0,1.0,99.0,0.0,0,4945.0,49.5,0.0,49.45
2.0,5.0,1.0,59.0,0.0,0,1625.0,29.5,0.0,27.083333333333332
4.0,5.0,1.0,132.0,25000.0,0,12910.0,33.0,1.9363333591511114,97.06766917293233
3.0,5.0,1.0,132.0,0.0,0,13239.0,44.0,0.0,99.54135338345864
1.0,1.0,3.0,76.0,0.0,1,0.0,76.0,0.0,0.0
1.0,1.0,1.0,43.0,0.0,0,0.0,43.0,0.0,0.0
2.0,5.0,1.0,43.0,0.0,0,2208.0,21.5,0.0,50.18181818181818
2.0,5.0,2.0,63.0,0.0,0,90.0,31.5,0.0,1.40625
1.0,1.0,1.0,63.0,0.0,0,290.0,63.0,0.0,4.53125
1.0,1.0,2.0,63.0,8000.0,0,8250.0,63.0,0.9695794449157678,128.90625
2.0,5.0,1.0,63.0,0.0,0,120.0,31.5,0.0,1.875
1.0,1.0,3.0,23.0,3000.0,0,6120.0,23.0,0.49011599411860807,255.0
1.0,1.0,4.0,16.0,0.0,0,3768.0,16.0,0.0,221.64705882352942
1.0,1.0,3.0,26.0,0.0,1,0.0,26.0,0.0,0.0
2.0,5.0,1.0,99.0,0.0,0,7018.0,49.5,0.0,70.18
4.0,5.0,1.0,112.0,2000.0,0,17744.0,28.0,0.11270780501549732,157.02654867256638
4.0,5.0,3.0,79.0,34500.0,0,7920.0,19.75,4.355510667844969,99.0
1.0,1.0,3.0,16.0,6000.0,0,3932.0,16.0,1.5255530129672006,231.2941176470588
1.0,1.0,1.0,63.0,1800.0,0,0.0,63.0,1800.0,0.0
1.0,1.0,3.0,7.0,3000.0,0,1200.0,7.0,2.4979184013322233,150.0
1.0,1.0,2.0,59.0,0.0,0,3600.0,59.0,0.0,60.0
4.0,5.0,1.0,106.0,9310.0,0,4892.0,26.5,1.9027181688125894,45.7196261682243
2.0,5.0,3.0,109.0,0.0,0,650.0,54.5,0.0,5.909090909090909
3.0,5.0,2.0,82.0,0.0,0,8138.0,27.333333333333332,0.0,98.04819277108433
1.0,1.0,3.0,50.0,0.0,1,0.0,50.0,0.0,0.0
1.0,1.0,1.0,43.0,2000.0,0,715.0,43.0,2.793296089385475,16.25
2.0,5.0,1.0,79.0,8000.0,0,5760.0,39.5,1.3886478042006596,72.0
2.0,5.0,1.0,43.0,0.0,0,2168.0,21.5,0.0,49.27272727272727
2.0,5.0,3.0,43.0,0.0,0,4719.0,21.5,0.0,107.25
2.0,5.0,1.0,92.0,500.0,0,2700.0,46.0,0.18511662347278784,29.032258064516128
1.0,1.0,3.0,26.0,0.0,1,0.0,26.0,0.0,0.0
4.0,5.0,3.0,50.0,6000.0,0,11806.0,12.5,0.5081731176420767,231.49019607843138
1.0,1.0,3.0,26.0,0.0,0,2165.0,26.0,0.0,80.18518518518519
2.0,2.0,3.0,50.0,5000.0,0,4000.0,25.0,1.2496875781054737,78.43137254901961
1.0,1.0,3.0,43.0,0.0,1,0.0,43.0,0.0,0.0
4.0,5.0,1.0,112.0,14152.0,0,12200.0,28.0,1.1599049258257519,107.96460176991151
4.0,5.0,1.0,112.0,21936.0,0,9600.0,28.0,2.284762003957921,84.95575221238938
2.0,5.0,1.0,99.0,0.0,0,2020.0,49.5,0.0,20.2
1.0,1.0,5.0,99.0,0.0,0,465.0,99.0,0.0,4.65
1.0,1.0,4.0,33.0,0.0,0,468.0,33.0,0.0,13.764705882352942
2.0,5.0,1.0,142.0,525.0,0,895.0,71.0,0.5859375,6.258741258741258
1.0,1.0,1.0,132.0,4500.0,0,2930.0,132.0,1.5353121801432958,22.030075187969924
2.0,5.0,1.0,109.0,0.0,0,8411.0,54.5,0.0,76.46363636363637
4.0,5.0,3.0,99.0,0.0,0,12730.0,24.75,0.0,127.3
1.0,1.0,5.0,109.0,0.0,0,0.0,109.0,0.0,0.0
1.0,1.0,1.0,106.0,13502.0,0,6840.0,106.0,1.973688057301564,63.925233644859816
1.0,1.0,1.0,59.0,0.0,0,2868.0,59.0,0.0,47.8
2.0,5.0,1.0,99.0,0.0,0,3017.0,49.5,0.0,30.17
2.0,5.0,5.0,99.0,100.0,0,5529.0,49.5,0.018083182640144666,55.29
1.0,1.0,1.0,59.0,1300.0,1,0.0,59.0,1300.0,0.0
1.0,1.0,3.0,36.0,0.0,0,2750.0,36.0,0.0,74.32432432432432
3.0,5.0,1.0,106.0,16709.0,0,3550.0,35.333333333333336,4.705435088707406,33.177570093457945
3.0,5.0,1.0,99.0,0.0,0,11047.0,33.0,0.0,110.47
6.0,5.0,1.0,139.0,19917.0,0,5540.0,23.166666666666668,3.594477531131565,39.57142857142857
3.0,5.0,1.0,106.0,0.0,0,5820.0,35.333333333333336,0.0,54.39252336448598
1.0,1.0,3.0,66.0,0.0,0,7800.0,66.0,0.0,116.41791044776119
2.0,5.0,1.0,99.0,18700.0,0,9117.0,49.5,2.0508883527089274,91.17
1.0,1.0,3.0,50.0,0.0,1,0.0,50.0,0.0,0.0
1.0,1.0,1.0,76.0,0.0,0,2184.0,76.0,0.0,28.363636363636363
2.0,5.0,1.0,76.0,0.0,0,4901.0,38.0,0.0,63.64935064935065
3.0,5.0,1.0,76.0,0.0,0,1039.0,25.333333333333332,0.0,13.493506493506494
1.0,1.0,1.0,76.0,1800.0,0,145.0,76.0,12.32876712328767,1.8831168831168832
1.0,1.0,1.0,16.0,7400.0,0,2466.0,16.0,2.9995946493717067,145.05882352941177
1.0,1.0,1.0,59.0,0.0,0,0.0,59.0,0.0,0.0
1.0,1.0,1.0,50.0,0.0,0,500.0,50.0,0.0,9.803921568627452
1.0,1.0,5.0,99.0,0.0,0,120.0,99.0,0.0,1.2
2.0,5.0,1.0,79.0,2210.0,0,2964.0,39.5,0.7453625632377741,37.05
1.0,1.0,2.0,50.0,2160.0,0,1510.0,50.0,1.4295168762409,29.607843137254903
2.0,5.0,1.0,86.0,0.0,0,954.0,43.0,0.0,10.96551724137931
1.0,1.0,3.0,10.0,0.0,0,1941.0,10.0,0.0,176.45454545454547
2.0,5.0,1.0,76.0,0.0,0,4660.0,38.0,0.0,60.51948051948052
2.0,5.0,1.0,79.0,11000.0,0,4221.0,39.5,2.6054002842254858,52.7625
2.0,5.0,1.0,89.0,2000.0,0,2405.0,44.5,0.8312551953449709,26.72222222222222
2.0,5.0,1.0,92.0,5000.0,0,2990.0,46.0,1.6716817118020728,32.1505376344086
4.0,5.0,1.0,82.0,18000.0,0,9215.0,20.5,1.953125,111.02409638554217
2.0,5.0,1.0,76.0,3600.0,0,2524.0,38.0,1.4257425742574257,32.77922077922078
2.0,5.0,2.0,109.0,0.0,0,4160.0,54.5,0.0,37.81818181818182
3.0,5.0,1.0,82.0,7386.0,0,5084.0,27.333333333333332,1.4525073746312684,61.25301204819277
2.0,5.0,1.0,102.0,3000.0,0,4565.0,51.0,0.657030223390276,44.320388349514566
2.0,5.0,1.0,50.0,0.0,0,138.0,25.0,0.0,2.7058823529411766
4.0,5.0,1.0,89.0,10590.0,0,6064.0,22.25,1.7460840890354492,67.37777777777778
2.0,5.0,3.0,26.0,0.0,1,0.0,13.0,0.0,0.0
2.0,2.0,1.0,69.0,0.0,0,1586.0,34.5,0.0,22.65714285714286
1.0,1.0,1.0,66.0,0.0,0,0.0,66.0,0.0,0.0
2.0,5.0,1.0,73.0,0.0,0,580.0,36.5,0.0,7.837837837837838
2.0,5.0,2.0,69.0,15000.0,0,2800.0,34.5,5.355230274901821,40.0
1.0,1.0,1.0,129.0,12000.0,0,290.0,129.0,41.23711340206186,2.230769230769231
1.0,1.0,3.0,66.0,0.0,1,0.0,66.0,0.0,0.0
2.0,5.0,1.0,43.0,7940.0,1,3463.0,21.5,2.292147806004619,78.70454545454545
1.0,1.0,3.0,26.0,0.0,1,120.0,26.0,0.0,4.444444444444445
2.0,5.0,1.0,102.0,8103.0,0,100.0,51.0,80.22772277227723,0.970873786407767
3.0,5.0,1.0,102.0,4500.0,0,6746.0,34.0,0.6669630947087595,65.49514563106796
4.0,5.0,1.0,82.0,2526.0,0,6420.0,20.5,0.3933966671857966,77.34939759036145
2.0,5.0,1.0,109.0,14837.0,0,17070.0,54.5,0.8691347899947279,155.1818181818182
2.0,5.0,2.0,86.0,2500.0,0,1230.0,43.0,2.0308692120227456,14.137931034482758
4.0,5.0,2.0,76.0,7360.0,0,9051.0,19.0,0.8130799823243482,117.54545454545455
2.0,5.0,1.0,76.0,10128.0,0,5500.0,38.0,1.8411197964006545,71.42857142857143
1.0,1.0,1.0,89.0,10920.0,0,3.0,89.0,2730.0,0.03333333333333333
2.0,5.0,1.0,56.0,30000.0,0,5680.0,28.0,5.280760429501848,99.64912280701755
2.0,5.0,1.0,82.0,0.0,0,6461.0,41.0,0.0,77.8433734939759
2.0,5.0,1.0,89.0,0.0,0,3870.0,44.5,0.0,43.0
3.0,5.0,1.0,79.0,0.0,0,3110.0,26.333333333333332,0.0,38.875
1.0,1.0,1.0,79.0,0.0,0,319.0,79.0,0.0,3.9875
2.0,5.0,1.0,73.0,0.0,0,1090.0,36.5,0.0,14.72972972972973
2.0,5.0,3.0,82.0,0.0,0,4200.0,41.0,0.0,50.602409638554214
4.0,5.0,1.0,112.0,24500.0,0,8900.0,28.0,2.7524997191326817,78.76106194690266
5.0,5.0,5.0,79.0,0.0,0,7378.0,15.8,0.0,92.225
2.0,5.0,3.0,59.0,0.0,0,8727.0,29.5,0.0,145.45
1.0,1.0,5.0,50.0,0.0,0,660.0,50.0,0.0,12.941176470588236
2.0,5.0,2.0,132.0,5000.0,0,3050.0,66.0,1.6388069485414618,22.93233082706767
4.0,5.0,1.0,129.0,30000.0,0,7287.0,32.25,4.11635565312843,56.05384615384615
4.0,5.0,1.0,102.0,7909.0,0,4992.0,25.5,1.5840176246745443,48.46601941747573
1.0,1.0,1.0,79.0,0.0,0,0.0,79.0,0.0,0.0
2.0,5.0,1.0,76.0,0.0,0,7483.0,38.0,0.0,97.18181818181819
2.0,5.0,1.0,79.0,0.0,0,290.0,39.5,0.0,3.625
3.0,5.0,1.0,73.0,0.0,0,4566.0,24.333333333333332,0.0,61.7027027027027
2.0,5.0,1.0,69.0,0.0,0,0.0,34.5,0.0,0.0
1.0,1.0,1.0,66.0,0.0,1,0.0,66.0,0.0,0.0
1.0,1.0,3.0,43.0,0.0,1,0.0,43.0,0.0,0.0
1.0,1.0,3.0,43.0,1300.0,1,0.0,43.0,1300.0,0.0
1.0,1.0,3.0,43.0,0.0,1,0.0,43.0,0.0,0.0
